speech,emotion
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_sheep_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_shirt_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_should_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_shout_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_size_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_soap_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_soup_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_sour_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_south_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_sub_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_such_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_sure_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_take_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_talk_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_tape_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_team_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_tell_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_thin_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_third_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_thought_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_thumb_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_time_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_tip_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_tire_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_ton_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_tool_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_tough_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_turn_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_vine_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_voice_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_void_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_vote_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_wag_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_walk_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_wash_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_week_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_wheat_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_when_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_which_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_whip_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_white_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_wife_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_wire_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_witch_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_yearn_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_yes_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_young_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_fear/OAF_youth_fear.wav,fear
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_back_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_bar_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_base_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_bath_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_bean_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_beg_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_bite_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_boat_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_bone_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_book_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_bought_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_burn_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_cab_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_calm_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_came_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_cause_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_chain_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_chair_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_chalk_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_chat_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_check_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_cheek_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_chief_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_choice_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_cool_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_dab_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_date_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_dead_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_death_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_deep_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_dime_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_dip_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_ditch_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_dodge_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_dog_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_doll_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_door_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_fail_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_fall_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_far_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_fat_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_fit_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_five_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_food_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_gap_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_gas_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_gaze_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_germ_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_get_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_gin_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_goal_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_good_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_goose_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_gun_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_half_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hall_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hash_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hate_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_have_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_haze_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hire_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hit_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hole_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_home_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hurl_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_hush_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_jail_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_jar_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_join_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_judge_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_jug_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_juice_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_keen_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_keep_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_keg_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_kick_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_kill_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_king_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_kite_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_knock_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_late_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_laud_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_lean_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_learn_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_lease_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_lid_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_life_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_limb_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_live_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_loaf_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_long_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_lore_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_lose_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_lot_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_love_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_luck_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_make_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_match_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_merge_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_mess_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_met_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_mill_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_mob_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_mode_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_mood_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_moon_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_mop_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_mouse_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_nag_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_name_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_near_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_neat_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_nice_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_note_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_numb_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pad_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_page_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pain_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pass_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pearl_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_peg_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_perch_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_phone_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pick_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pike_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pole_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_pool_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_puff_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_rag_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_raid_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_rain_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_raise_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_rat_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_reach_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_read_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_red_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_ring_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_ripe_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_road_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_room_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_rose_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_rot_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_rough_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_rush_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_said_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_sail_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_search_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_seize_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_sell_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_shack_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_shall_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_shawl_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_sheep_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_shirt_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_should_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_shout_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_size_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_soap_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_soup_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_sour_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_south_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_sub_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_such_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_sure_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_take_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_talk_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_tape_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_team_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_tell_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_thin_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_third_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_thought_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_thumb_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_time_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_tip_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_tire_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_ton_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_tool_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_tough_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_turn_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_vine_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_voice_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_void_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_vote_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_wag_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_walk_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_wash_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_week_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_wheat_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_when_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_which_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_whip_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_white_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_wife_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_wire_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_witch_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_yearn_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_yes_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_young_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_happy/OAF_youth_happy.wav,happy
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_back_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_bar_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_base_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_bath_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_bean_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_beg_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_boat_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_bone_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_book_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_bought_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_burn_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_cab_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_calm_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_came_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_cause_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_chain_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_chair_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_chalk_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_chat_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_check_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_cheek_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_chief_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_choice_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_cool_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_dab_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_date_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_dead_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_death_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_deep_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_dime_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_dip_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_ditch_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_dodge_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_dog_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_doll_neutral.wav,neutral
d:/GR1_github/audio_emotion_regconize/dataTrain/OAF_neutral/OAF_door_neutral.wav,neutral
